year,sex,age_band,node_id,n,pgpzh75,premature,valid_age_n,age_sum
2019,F,50_69,d|C91,1,8.0,1,1,67.0
2019,F,50_69,d|C92,3,33.0,3,3,192.0
2019,F,50_69,d|C93,2,26.0,2,2,124.0
2019,F,50_69,d|C94,1,6.0,1,1,69.0
2019,F,50_69,d|C95,1,18.0,1,1,57.0
2019,F,50_69,d|C97,2,12.0,2,2,138.0
2019,F,50_69,d|D32,2,26.0,2,2,124.0
2019,F,50_69,d|D35,1,9.0,1,1,66.0
2019,F,50_69,d|D36,1,6.0,1,1,69.0
2019,F,50_69,d|D42,1,12.0,1,1,63.0
2019,F,50_69,d|D43,3,43.0,3,3,182.0
2019,F,50_69,d|D69,1,23.0,1,1,52.0
2019,F,50_69,d|E05,1,19.0,1,1,56.0
2019,F,50_69,d|E06,1,8.0,1,1,67.0
2019,F,50_69,d|E10,4,63.0,4,4,237.0
2019,F,50_69,d|E11,65,673.0,65,65,4202.0
2019,F,50_69,d|E51,1,6.0,1,1,69.0
2019,F,50_69,d|E66,2,23.0,2,2,127.0
2019,F,50_69,d|F01,5,48.0,5,5,327.0
2019,F,50_69,d|F10,1,21.0,1,1,54.0
2019,F,50_69,d|G04,1,11.0,1,1,64.0
2019,F,50_69,d|G11,1,14.0,1,1,61.0
2019,F,50_69,d|G12,3,37.0,3,3,188.0
2019,F,50_69,d|G20,4,37.0,4,4,263.0
2019,F,50_69,d|G23,1,8.0,1,1,67.0
2019,F,50_69,d|G30,1,13.0,1,1,62.0
2019,F,50_69,d|G31,14,181.0,14,14,869.0
2019,F,50_69,d|G35,1,16.0,1,1,59.0
2019,F,50_69,d|G93,15,126.0,15,15,999.0
2019,F,50_69,d|G95,2,39.0,2,2,111.0
2019,F,50_69,d|I05,2,20.0,2,2,130.0
2019,F,50_69,d|I08,1,10.0,1,1,65.0
2019,F,50_69,d|I10,1,11.0,1,1,64.0
2019,F,50_69,d|I11,3,49.0,3,3,176.0
2019,F,50_69,d|I13,1,12.0,1,1,63.0
2019,F,50_69,d|I21,23,273.0,23,23,1452.0
2019,F,50_69,d|I22,7,94.0,7,7,431.0
2019,F,50_69,d|I25,28,359.0,28,28,1741.0
2019,F,50_69,d|I33,2,35.0,2,2,115.0
2019,F,50_69,d|I34,1,15.0,1,1,60.0
2019,F,50_69,d|I35,6,54.0,6,6,396.0
2019,F,50_69,d|I40,1,10.0,1,1,65.0
2019,F,50_69,d|I42,4,49.0,4,4,251.0
2019,F,50_69,d|I46,5,61.0,5,5,314.0
2019,F,50_69,d|I51,2,23.0,2,2,127.0
2019,F,50_69,d|I60,11,151.0,11,11,674.0
2019,F,50_69,d|I61,27,347.0,27,27,1678.0
2019,F,50_69,d|I63,26,272.0,26,26,1678.0
2019,F,50_69,d|I67,2,41.0,2,2,109.0
2019,F,50_69,d|I69,10,109.0,10,10,641.0
2019,F,50_69,d|I70,7,68.0,7,7,457.0
2019,F,50_69,d|I71,5,85.0,5,5,290.0
2019,F,50_69,d|I72,1,8.0,1,1,67.0
2019,F,50_69,d|I80,28,354.0,28,28,1746.0
2019,F,50_69,d|J10,1,19.0,1,1,56.0
2019,F,50_69,d|J15,2,25.0,2,2,125.0
2019,F,50_69,d|J16,1,9.0,1,1,66.0
2019,F,50_69,d|J18,18,220.0,18,18,1130.0
2019,F,50_69,d|J44,11,110.0,11,11,715.0
2019,F,50_69,d|J85,1,11.0,1,1,64.0
2019,F,50_69,d|K25,6,72.0,6,6,378.0
2019,F,50_69,d|K26,2,26.0,2,2,124.0
2019,F,50_69,d|K35,1,6.0,1,1,69.0
2019,F,50_69,d|K40,1,16.0,1,1,59.0
2019,F,50_69,d|K42,1,8.0,1,1,67.0
2019,F,50_69,d|K43,5,62.0,5,5,313.0
2019,F,50_69,d|K44,1,15.0,1,1,60.0
2019,F,50_69,d|K45,1,6.0,1,1,69.0
2019,F,50_69,d|K55,10,111.0,10,10,639.0
2019,F,50_69,d|K56,3,51.0,3,3,174.0
2019,F,50_69,d|K63,1,18.0,1,1,57.0
2019,F,50_69,d|K66,2,15.0,2,2,135.0
2019,F,50_69,d|K70,7,83.0,7,7,442.0
2019,F,50_69,d|K71,2,30.0,2,2,120.0
2019,F,50_69,d|K74,54,812.0,54,54,3238.0
2019,F,50_69,d|K75,1,8.0,1,1,67.0
2019,F,50_69,d|K76,1,24.0,1,1,51.0
2019,F,50_69,d|K80,6,80.0,6,6,370.0
2019,F,50_69,d|K85,14,183.0,14,14,867.0
2019,F,50_69,d|K86,2,31.0,2,2,119.0
2019,F,50_69,d|L03,4,53.0,4,4,247.0
2019,F,50_69,d|L51,1,21.0,1,1,54.0
2019,F,50_69,d|M05,3,22.0,3,3,203.0
2019,F,50_69,d|M10,1,6.0,1,1,69.0
2019,F,50_69,d|M16,1,16.0,1,1,59.0
2019,F,50_69,d|M30,1,19.0,1,1,56.0
2019,F,50_69,d|M31,2,23.0,2,2,127.0
2019,F,50_69,d|M32,1,15.0,1,1,60.0
2019,F,50_69,d|M46,1,15.0,1,1,60.0
2019,F,50_69,d|N11,14,164.0,14,14,886.0
2019,F,50_69,d|N15,1,25.0,1,1,50.0
2019,F,50_69,d|N18,1,9.0,1,1,66.0
2019,F,50_69,d|N20,7,68.0,7,7,457.0
2019,F,50_69,d|N26,3,44.0,3,3,181.0
2019,F,50_69,d|N27,1,6.0,1,1,69.0
2019,F,50_69,d|N28,1,11.0,1,1,64.0
2019,F,50_69,d|N83,1,17.0,1,1,58.0
2019,F,50_69,d|Q21,1,9.0,1,1,66.0
2019,F,50_69,d|Q22,1,6.0,1,1,69.0
2019,F,50_69,d|Q60,1,15.0,1,1,60.0
2019,F,50_69,d|R99,18,224.0,18,18,1126.0
2019,F,50_69,d|S02,1,20.0,1,1,55.0
2019,F,50_69,d|S06,4,64.0,4,4,236.0
2019,F,50_69,d|S35,1,22.0,1,1,53.0
2019,F,50_69,d|S72,1,23.0,1,1,52.0
2019,F,50_69,d|T06,4,38.0,4,4,262.0
2019,F,50_69,d|T17,2,22.0,2,2,128.0
2019,F,50_69,d|T25,1,8.0,1,1,67.0
2019,F,50_69,d|T31,1,7.0,1,1,68.0
2019,F,50_69,d|T42,1,25.0,1,1,50.0
2019,F,50_69,d|T44,1,23.0,1,1,52.0
2019,F,50_69,d|T46,1,14.0,1,1,61.0
2019,F,50_69,d|T51,25,353.0,25,25,1522.0
2019,F,50_69,d|T58,2,27.0,2,2,123.0
2019,F,50_69,d|T65,7,138.0,7,7,387.0
2019,F,50_69,d|T68,2,35.0,2,2,115.0
2019,F,50_69,d|T69,1,18.0,1,1,57.0
2019,F,50_69,d|T71,10,160.0,10,10,590.0
2019,F,50_69,d|T75,1,17.0,1,1,58.0
2019,F,50_69,d|T81,2,31.0,2,2,119.0
2019,F,50_69,d|T93,2,24.0,2,2,126.0
2019,F,5_14,d|G40,1,70.0,1,1,5.0
2019,F,5_14,d|J18,1,70.0,1,1,5.0
2019,F,70P,d|A15,1,0.0,0,1,76.0
2019,F,70P,d|A46,3,0.0,0,3,247.0
2019,F,70P,d|B18,1,0.0,0,1,75.0
2019,F,70P,d|C02,1,0.0,0,1,85.0
2019,F,70P,d|C03,1,0.0,0,1,88.0
2019,F,70P,d|C04,1,5.0,1,1,70.0
2019,F,70P,d|C05,1,0.0,0,1,75.0
2019,F,70P,d|C13,1,5.0,1,1,70.0
2019,F,70P,d|C15,6,6.0,2,6,465.0
2019,F,70P,d|C16,23,11.0,3,23,1823.0
2019,F,70P,d|C18,21,14.0,4,21,1661.0
2019,F,70P,d|C19,6,5.0,1,6,461.0
2019,F,70P,d|C20,4,0.0,0,4,325.0
2019,F,70P,d|C21,2,4.0,1,2,146.0
2019,F,70P,d|C22,15,13.0,4,15,1190.0
2019,F,70P,d|C24,1,4.0,1,1,71.0
2019,F,70P,d|C25,22,23.0,7,22,1738.0
2019,F,70P,d|C30,1,0.0,0,1,81.0
2019,F,70P,d|C34,27,29.0,9,27,2157.0
2019,F,70P,d|C41,1,5.0,1,1,70.0
2019,F,70P,d|C43,2,2.0,1,2,151.0
2019,F,70P,d|C44,3,2.0,1,3,238.0
2019,F,70P,d|C45,1,4.0,1,1,71.0
2019,F,70P,d|C49,1,3.0,1,1,72.0
2019,F,70P,d|C50,19,22.0,6,19,1496.0
2019,F,70P,d|C51,5,2.0,1,5,404.0
2019,F,70P,d|C53,3,5.0,1,3,241.0
2019,F,70P,d|C54,10,13.0,3,10,791.0
2019,F,70P,d|C56,13,7.0,3,13,1016.0
2019,F,70P,d|C57,1,0.0,0,1,78.0
2019,F,70P,d|C64,8,10.0,3,8,628.0
2019,F,70P,d|C65,1,5.0,1,1,70.0
2019,F,70P,d|C66,1,2.0,1,1,73.0
2019,F,70P,d|C67,5,2.0,1,5,400.0
2019,F,70P,d|C71,5,11.0,3,5,375.0
2019,F,70P,d|C72,2,0.0,0,2,166.0
2019,F,70P,d|C79,1,0.0,0,1,83.0
2019,F,70P,d|C82,1,0.0,0,1,75.0
2019,F,70P,d|C83,1,0.0,0,1,80.0
2019,F,70P,d|C85,1,0.0,0,1,79.0
2019,F,70P,d|C90,4,0.0,0,4,322.0
2019,F,70P,d|C91,3,2.0,1,3,238.0
2019,F,70P,d|C92,3,1.0,1,3,233.0
2019,F,70P,d|C97,4,3.0,1,4,315.0
2019,F,70P,d|D13,1,0.0,0,1,85.0
2019,F,70P,d|D30,1,0.0,0,1,91.0
2019,F,70P,d|D46,1,0.0,0,1,77.0
2019,F,70P,d|D47,1,0.0,0,1,83.0
2019,F,70P,d|D50,1,0.0,0,1,81.0
2019,F,70P,d|D68,1,0.0,0,1,81.0
2019,F,70P,d|E10,5,5.0,1,5,393.0
2019,F,70P,d|E11,144,133.0,42,144,11411.0
2019,F,70P,d|E13,1,0.0,0,1,81.0
2019,F,70P,d|E66,1,5.0,1,1,70.0
2019,F,70P,d|F01,39,11.0,4,39,3280.0
2019,F,70P,d|G04,1,0.0,0,1,78.0
2019,F,70P,d|G20,4,0.0,0,4,337.0
2019,F,70P,d|G21,8,3.0,1,8,674.0
2019,F,70P,d|G30,9,3.0,1,9,728.0
2019,F,70P,d|G31,58,2.0,1,58,4945.0
2019,F,70P,d|G40,1,0.0,0,1,79.0
2019,F,70P,d|G70,1,0.0,0,1,79.0
2019,F,70P,d|G93,63,25.0,7,63,5320.0
2019,F,70P,d|I05,1,0.0,0,1,83.0
2019,F,70P,d|I06,1,4.0,1,1,71.0
2019,F,70P,d|I08,5,3.0,1,5,391.0
2019,F,70P,d|I11,3,4.0,1,3,229.0
2019,F,70P,d|I12,1,0.0,0,1,90.0
2019,F,70P,d|I13,2,0.0,0,2,168.0
2019,F,70P,d|I21,46,27.0,8,46,3779.0
2019,F,70P,d|I22,10,8.0,3,10,814.0
2019,F,70P,d|I24,1,0.0,0,1,91.0
2019,F,70P,d|I25,92,28.0,9,92,7643.0
2019,F,70P,d|I26,1,5.0,1,1,70.0
2019,F,70P,d|I34,9,10.0,3,9,715.0
2019,F,70P,d|I35,25,13.0,4,25,2073.0
2019,F,70P,d|I36,3,0.0,0,3,251.0
2019,F,70P,d|I42,3,4.0,1,3,245.0
2019,F,70P,d|I46,4,5.0,1,4,309.0
2019,F,70P,d|I51,8,3.0,1,8,676.0
2019,F,70P,d|I60,5,4.0,2,5,384.0
2019,F,70P,d|I61,18,7.0,2,18,1454.0
2019,F,70P,d|I63,123,49.0,16,123,10158.0
2019,F,70P,d|I67,3,1.0,1,3,244.0
2019,F,70P,d|I69,74,41.0,12,74,6047.0
2019,F,70P,d|I70,22,1.0,1,22,1819.0
2019,F,70P,d|I71,14,4.0,1,14,1140.0
2019,F,70P,d|I74,1,0.0,0,1,89.0
2019,F,70P,d|I80,58,53.0,16,58,4678.0
2019,F,70P,d|I82,2,0.0,0,2,168.0
2019,F,70P,d|J15,3,5.0,1,3,236.0
2019,F,70P,d|J18,22,16.0,5,22,1795.0
2019,F,70P,d|J44,13,5.0,2,13,1052.0
2019,F,70P,d|J45,1,0.0,0,1,75.0
2019,F,70P,d|J85,4,0.0,0,4,330.0
2019,F,70P,d|K21,1,0.0,0,1,85.0
2019,F,70P,d|K25,7,6.0,2,7,554.0
2019,F,70P,d|K26,5,4.0,2,5,387.0
2019,F,70P,d|K40,1,0.0,0,1,89.0
2019,F,70P,d|K42,3,3.0,1,3,248.0
2019,F,70P,d|K43,2,2.0,1,2,158.0
2019,F,70P,d|K45,1,0.0,0,1,80.0
2019,F,70P,d|K51,3,1.0,1,3,260.0
2019,F,70P,d|K52,1,0.0,0,1,82.0
2019,F,70P,d|K55,41,15.0,5,41,3350.0
2019,F,70P,d|K56,7,10.0,2,7,565.0
2019,F,70P,d|K57,4,4.0,1,4,316.0
2019,F,70P,d|K71,2,2.0,1,2,159.0
2019,F,70P,d|K74,22,18.0,7,22,1734.0
2019,F,70P,d|K75,1,0.0,0,1,86.0
2019,F,70P,d|K76,1,4.0,1,1,71.0
2019,F,70P,d|K80,11,10.0,2,11,903.0
2019,F,70P,d|K81,1,0.0,0,1,80.0
2019,F,70P,d|K82,1,0.0,0,1,75.0
2019,F,70P,d|K85,10,6.0,2,10,795.0
2019,F,70P,d|K86,5,1.0,1,5,403.0
2019,F,70P,d|L03,10,9.0,4,10,808.0
2019,F,70P,d|M05,4,8.0,2,4,297.0
2019,F,70P,d|M06,1,0.0,0,1,78.0
2019,F,70P,d|M10,1,0.0,0,1,77.0
2019,F,70P,d|M15,1,0.0,0,1,95.0
2019,F,70P,d|M35,1,0.0,0,1,80.0
2019,F,70P,d|M80,11,5.0,1,11,938.0
2019,F,70P,d|N10,3,0.0,0,3,247.0
2019,F,70P,d|N11,103,43.0,12,103,8605.0
2019,F,70P,d|N12,3,0.0,0,3,250.0
2019,F,70P,d|N15,4,12.0,3,4,294.0
2019,F,70P,d|N20,16,8.0,2,16,1324.0
2019,F,70P,d|N26,21,2.0,1,21,1786.0
2019,F,70P,d|N28,26,15.0,4,26,2220.0
2019,F,70P,d|N30,3,0.0,0,3,260.0
2019,F,70P,d|N71,1,0.0,0,1,89.0
2019,F,70P,d|Q27,1,3.0,1,1,72.0
2019,F,70P,d|R54,4,0.0,0,4,358.0
2019,F,70P,d|R99,15,28.0,8,15,1134.0
2019,F,70P,d|S02,3,5.0,1,3,238.0
2019,F,70P,d|S06,7,15.0,3,7,541.0
2019,F,70P,d|S22,3,0.0,0,3,261.0
2019,F,70P,d|S27,1,0.0,0,1,78.0
2019,F,70P,d|S32,1,0.0,0,1,85.0
2019,F,70P,d|S72,10,4.0,2,10,824.0
2019,F,70P,d|T06,3,4.0,1,3,241.0
2019,F,70P,d|T17,3,6.0,2,3,225.0
2019,F,70P,d|T51,1,4.0,1,1,71.0
2019,F,70P,d|T54,1,0.0,0,1,78.0
2019,F,70P,d|T59,1,0.0,0,1,81.0
2019,F,70P,d|T65,2,2.0,1,2,156.0
2019,F,70P,d|T71,1,4.0,1,1,71.0
2019,F,70P,d|T88,1,0.0,0,1,76.0
2019,F,70P,d|T90,1,0.0,0,1,79.0
2019,F,70P,d|T93,21,7.0,3,21,1736.0
2019,M,0_4,d|J10,1,72.0,1,1,3.0
2019,M,0_4,d|J18,1,75.0,1,1,0.0
2019,M,0_4,d|P22,3,225.0,3,3,0.0
2019,M,0_4,d|P36,3,225.0,3,3,0.0
2019,M,0_4,d|P52,1,75.0,1,1,0.0
2019,M,0_4,d|P55,1,75.0,1,1,0.0
2019,M,0_4,d|Q21,1,75.0,1,1,0.0
2019,M,0_4,d|Q44,1,75.0,1,1,0.0
2019,M,0_4,d|R95,2,150.0,2,2,0.0
2019,M,0_4,d|S02,1,72.0,1,1,3.0
2019,M,0_4,d|T06,1,75.0,1,1,0.0
2019,M,0_4,d|T71,1,75.0,1,1,0.0
2019,M,15_49,d|A15,22,784.0,22,22,866.0
2019,M,15_49,d|A16,2,60.0,2,2,90.0
2019,M,15_49,d|A32,1,28.0,1,1,47.0
2019,M,15_49,d|B18,1,32.0,1,1,43.0
2019,M,15_49,d|B20,12,461.0,12,12,439.0
2019,M,15_49,d|C02,2,61.0,2,2,89.0
2019,M,15_49,d|C12,1,33.0,1,1,42.0
2019,M,15_49,d|C13,1,29.0,1,1,46.0
2019,M,15_49,d|C14,1,29.0,1,1,46.0
2019,M,15_49,d|C15,1,31.0,1,1,44.0
2019,M,15_49,d|C16,4,129.0,4,4,171.0
2019,M,15_49,d|C18,1,28.0,1,1,47.0
2019,M,15_49,d|C20,1,29.0,1,1,46.0
2019,M,15_49,d|C22,5,146.0,5,5,229.0
2019,M,15_49,d|C25,4,122.0,4,4,178.0
2019,M,15_49,d|C32,1,31.0,1,1,44.0
2019,M,15_49,d|C34,6,188.0,6,6,262.0
2019,M,15_49,d|C64,3,91.0,3,3,134.0
2019,M,15_49,d|C67,1,27.0,1,1,48.0
2019,M,15_49,d|C69,1,52.0,1,1,23.0
2019,M,15_49,d|C70,1,31.0,1,1,44.0
2019,M,15_49,d|C71,1,42.0,1,1,33.0
2019,M,15_49,d|C73,2,75.0,2,2,75.0
2019,M,15_49,d|C83,2,69.0,2,2,81.0
2019,M,15_49,d|C84,1,27.0,1,1,48.0
2019,M,15_49,d|C92,1,33.0,1,1,42.0
2019,M,15_49,d|C97,1,48.0,1,1,27.0
2019,M,15_49,d|D65,1,29.0,1,1,46.0
2019,M,15_49,d|E10,7,242.0,7,7,283.0
2019,M,15_49,d|E11,5,143.0,5,5,232.0
2019,M,15_49,d|G03,1,38.0,1,1,37.0
2019,M,15_49,d|G04,1,44.0,1,1,31.0
2019,M,15_49,d|G31,3,96.0,3,3,129.0
2019,M,15_49,d|G40,2,83.0,2,2,67.0
2019,M,15_49,d|G80,1,35.0,1,1,40.0
2019,M,15_49,d|G93,2,63.0,2,2,87.0
2019,M,15_49,d|G96,1,43.0,1,1,32.0
2019,M,15_49,d|I11,1,37.0,1,1,38.0
2019,M,15_49,d|I21,10,323.0,10,10,427.0
2019,M,15_49,d|I22,3,86.0,3,3,139.0
2019,M,15_49,d|I25,7,198.0,7,7,327.0
2019,M,15_49,d|I33,4,127.0,4,4,173.0
2019,M,15_49,d|I35,1,35.0,1,1,40.0
2019,M,15_49,d|I42,10,326.0,10,10,424.0
2019,M,15_49,d|I45,1,28.0,1,1,47.0
2019,M,15_49,d|I46,23,806.0,23,23,919.0
2019,M,15_49,d|I60,7,262.0,7,7,263.0
2019,M,15_49,d|I61,22,726.0,22,22,924.0
2019,M,15_49,d|I63,6,194.0,6,6,256.0
2019,M,15_49,d|I71,2,58.0,2,2,92.0
2019,M,15_49,d|I73,1,26.0,1,1,49.0
2019,M,15_49,d|I80,2,64.0,2,2,86.0
2019,M,15_49,d|I82,1,28.0,1,1,47.0
2019,M,15_49,d|J15,1,33.0,1,1,42.0
2019,M,15_49,d|J18,27,927.0,27,27,1098.0
2019,M,15_49,d|J44,2,62.0,2,2,88.0
2019,M,15_49,d|J85,3,117.0,3,3,108.0
2019,M,15_49,d|K22,5,176.0,5,5,199.0
2019,M,15_49,d|K25,2,68.0,2,2,82.0
2019,M,15_49,d|K26,1,38.0,1,1,37.0
2019,M,15_49,d|K31,1,27.0,1,1,48.0
2019,M,15_49,d|K51,1,36.0,1,1,39.0
2019,M,15_49,d|K56,3,85.0,3,3,140.0
2019,M,15_49,d|K70,10,330.0,10,10,420.0
2019,M,15_49,d|K71,3,114.0,3,3,111.0
2019,M,15_49,d|K73,1,38.0,1,1,37.0
2019,M,15_49,d|K74,41,1323.0,41,41,1752.0
2019,M,15_49,d|K76,2,57.0,2,2,93.0
2019,M,15_49,d|K80,1,32.0,1,1,43.0
2019,M,15_49,d|K85,20,690.0,20,20,810.0
2019,M,15_49,d|K86,2,64.0,2,2,86.0
2019,M,15_49,d|L03,3,112.0,3,3,113.0
2019,M,15_49,d|L40,1,28.0,1,1,47.0
2019,M,15_49,d|L97,1,44.0,1,1,31.0
2019,M,15_49,d|M00,1,51.0,1,1,24.0
2019,M,15_49,d|M86,3,98.0,3,3,127.0
2019,M,15_49,d|N10,2,57.0,2,2,93.0
2019,M,15_49,d|N11,3,94.0,3,3,131.0
2019,M,15_49,d|Q24,1,32.0,1,1,43.0
2019,M,15_49,d|Q60,1,31.0,1,1,44.0
2019,M,15_49,d|R99,43,1516.0,43,43,1709.0
2019,M,15_49,d|S01,1,34.0,1,1,41.0
2019,M,15_49,d|S02,23,847.0,23,23,878.0
2019,M,15_49,d|S06,22,828.0,22,22,822.0
2019,M,15_49,d|S07,3,130.0,3,3,95.0
2019,M,15_49,d|S11,3,114.0,3,3,111.0
2019,M,15_49,d|S12,1,34.0,1,1,41.0
2019,M,15_49,d|S14,2,94.0,2,2,56.0
2019,M,15_49,d|S15,1,34.0,1,1,41.0
2019,M,15_49,d|S21,2,65.0,2,2,85.0
2019,M,15_49,d|S22,2,57.0,2,2,93.0
2019,M,15_49,d|S25,1,35.0,1,1,40.0
2019,M,15_49,d|S26,8,346.0,8,8,254.0
2019,M,15_49,d|S27,3,113.0,3,3,112.0
2019,M,15_49,d|S28,1,34.0,1,1,41.0
2019,M,15_49,d|S35,2,82.0,2,2,68.0
2019,M,15_49,d|S36,3,130.0,3,3,95.0
2019,M,15_49,d|S37,1,38.0,1,1,37.0
2019,M,15_49,d|S45,2,73.0,2,2,77.0
2019,M,15_49,d|S51,1,43.0,1,1,32.0
2019,M,15_49,d|S55,1,45.0,1,1,30.0
2019,M,15_49,d|S75,1,40.0,1,1,35.0
2019,M,15_49,d|S82,1,31.0,1,1,44.0
2019,M,15_49,d|S85,2,82.0,2,2,68.0
2019,M,15_49,d|T01,3,111.0,3,3,114.0
2019,M,15_49,d|T02,3,116.0,3,3,109.0
2019,M,15_49,d|T06,27,1094.0,27,27,931.0
2019,M,15_49,d|T17,6,222.0,6,6,228.0
2019,M,15_49,d|T40,7,277.0,7,7,248.0
2019,M,15_49,d|T42,1,33.0,1,1,42.0
2019,M,15_49,d|T43,4,164.0,4,4,136.0
2019,M,15_49,d|T51,36,1237.0,36,36,1463.0
2019,M,15_49,d|T53,1,43.0,1,1,32.0
2019,M,15_49,d|T54,1,41.0,1,1,34.0
2019,M,15_49,d|T58,12,460.0,12,12,440.0
2019,M,15_49,d|T59,1,32.0,1,1,43.0
2019,M,15_49,d|T65,22,841.0,22,22,809.0
2019,M,15_49,d|T68,14,492.0,14,14,558.0
2019,M,15_49,d|T71,82,3306.0,82,82,2844.0
2019,M,15_49,d|T75,25,1009.0,25,25,866.0
2019,M,15_49,d|T90,1,35.0,1,1,40.0
2019,M,15_49,d|T91,1,33.0,1,1,42.0
2019,M,15_49,d|T93,1,38.0,1,1,37.0
2019,M,15_49,d|T94,1,50.0,1,1,25.0
2019,M,50_69,d|A15,10,150.0,10,10,600.0
2019,M,50_69,d|A16,3,42.0,3,3,183.0
2019,M,50_69,d|A18,1,16.0,1,1,59.0
2019,M,50_69,d|A49,1,12.0,1,1,63.0
2019,M,50_69,d|B18,4,44.0,4,4,256.0
2019,M,50_69,d|B20,2,47.0,2,2,103.0
2019,M,50_69,d|C00,1,8.0,1,1,67.0
2019,M,50_69,d|C01,2,24.0,2,2,126.0
2019,M,50_69,d|C03,1,11.0,1,1,64.0
2019,M,50_69,d|C04,5,74.0,5,5,301.0
2019,M,50_69,d|C05,1,15.0,1,1,60.0
2019,M,50_69,d|C08,1,17.0,1,1,58.0
2019,M,50_69,d|C10,4,43.0,4,4,257.0
2019,M,50_69,d|C13,4,46.0,4,4,254.0
2019,M,50_69,d|C14,1,20.0,1,1,55.0
2019,M,50_69,d|C15,22,268.0,22,22,1382.0
2019,M,50_69,d|C16,50,654.0,50,50,3096.0
2019,M,50_69,d|C18,14,183.0,14,14,867.0
2019,M,50_69,d|C19,2,22.0,2,2,128.0
2019,M,50_69,d|C20,9,134.0,9,9,541.0
2019,M,50_69,d|C21,2,30.0,2,2,120.0
2019,M,50_69,d|C22,20,339.0,20,20,1161.0
2019,M,50_69,d|C25,27,365.0,27,27,1660.0
2019,M,50_69,d|C31,2,23.0,2,2,127.0
2019,M,50_69,d|C32,13,163.0,13,13,812.0
2019,M,50_69,d|C34,115,1429.0,115,115,7196.0
2019,M,50_69,d|C38,3,41.0,3,3,184.0
2019,M,50_69,d|C41,1,6.0,1,1,69.0
2019,M,50_69,d|C61,12,136.0,12,12,764.0
2019,M,50_69,d|C64,20,305.0,20,20,1195.0
2019,M,50_69,d|C67,9,95.0,9,9,580.0
2019,M,50_69,d|C69,1,7.0,1,1,68.0
2019,M,50_69,d|C71,7,107.0,7,7,418.0
2019,M,50_69,d|C74,1,12.0,1,1,63.0
2019,M,50_69,d|C77,2,20.0,2,2,130.0
2019,M,50_69,d|C79,3,52.0,3,3,173.0
2019,M,50_69,d|C83,2,22.0,2,2,128.0
2019,M,50_69,d|C85,2,30.0,2,2,120.0
2019,M,50_69,d|C90,1,18.0,1,1,57.0
2019,M,50_69,d|C91,1,10.0,1,1,65.0
2019,M,50_69,d|C92,1,9.0,1,1,66.0
2019,M,50_69,d|C93,1,19.0,1,1,56.0
2019,M,50_69,d|C97,4,58.0,4,4,242.0
2019,M,50_69,d|D33,1,10.0,1,1,65.0
2019,M,50_69,d|D68,3,48.0,3,3,177.0
2019,M,50_69,d|D69,1,12.0,1,1,63.0
2019,M,50_69,d|D86,1,25.0,1,1,50.0
2019,M,50_69,d|E10,4,54.0,4,4,246.0
2019,M,50_69,d|E11,50,589.0,50,50,3161.0
2019,M,50_69,d|E23,1,10.0,1,1,65.0
2019,M,50_69,d|F01,10,124.0,10,10,626.0
2019,M,50_69,d|F10,3,48.0,3,3,177.0
2019,M,50_69,d|G00,3,67.0,3,3,158.0
2019,M,50_69,d|G10,1,14.0,1,1,61.0
2019,M,50_69,d|G20,4,47.0,4,4,253.0
2019,M,50_69,d|G21,2,12.0,2,2,138.0
2019,M,50_69,d|G30,2,16.0,2,2,134.0
2019,M,50_69,d|G31,29,398.0,29,29,1777.0
2019,M,50_69,d|G40,2,20.0,2,2,130.0
2019,M,50_69,d|G70,1,8.0,1,1,67.0
2019,M,50_69,d|G91,1,8.0,1,1,67.0
2019,M,50_69,d|G92,2,30.0,2,2,120.0
2019,M,50_69,d|G93,29,335.0,29,29,1840.0
2019,M,50_69,d|G95,1,8.0,1,1,67.0
2019,M,50_69,d|G96,1,8.0,1,1,67.0
2019,M,50_69,d|I06,1,9.0,1,1,66.0
2019,M,50_69,d|I08,1,17.0,1,1,58.0
2019,M,50_69,d|I11,6,97.0,6,6,353.0
2019,M,50_69,d|I12,1,20.0,1,1,55.0
2019,M,50_69,d|I13,2,29.0,2,2,121.0
2019,M,50_69,d|I21,52,736.0,52,52,3164.0
2019,M,50_69,d|I22,24,285.0,24,24,1515.0
2019,M,50_69,d|I24,1,21.0,1,1,54.0
2019,M,50_69,d|I25,86,1133.0,86,86,5317.0
2019,M,50_69,d|I31,1,18.0,1,1,57.0
2019,M,50_69,d|I33,2,23.0,2,2,127.0
2019,M,50_69,d|I34,1,8.0,1,1,67.0
2019,M,50_69,d|I35,4,49.0,4,4,251.0
2019,M,50_69,d|I42,33,495.0,33,33,1980.0
2019,M,50_69,d|I46,32,521.0,32,32,1879.0
2019,M,50_69,d|I48,1,13.0,1,1,62.0
2019,M,50_69,d|I51,5,52.0,5,5,323.0
2019,M,50_69,d|I60,3,67.0,3,3,158.0
2019,M,50_69,d|I61,48,748.0,48,48,2852.0
2019,M,50_69,d|I62,5,83.0,5,5,292.0
2019,M,50_69,d|I63,47,604.0,47,47,2921.0
2019,M,50_69,d|I69,42,467.0,42,42,2683.0
2019,M,50_69,d|I70,18,174.0,18,18,1176.0
2019,M,50_69,d|I71,10,137.0,10,10,613.0
2019,M,50_69,d|I72,1,18.0,1,1,57.0
2019,M,50_69,d|I74,1,15.0,1,1,60.0
